0.136564828178	0.0488833264808
0.252580008256	0.112199002721
0.399669075194	0.175774458934
0.559355621897	0.216478906093
0.720286957309	0.257500653614
0.880989796337	0.298464157931
1.04167095029	0.339422135697
1.20236647926	0.380383778709
1.36306309255	0.421345699137
1.52376025109	0.462307759571
1.68445747997	0.503269838959
1.84515468936	0.544231914398
2.0058518985	0.585193990796
2.16654911382	0.62615606979
2.32724632889	0.667118149742
2.48794352446	0.708080225747
2.64864071979	0.74904230271
2.79581491256	0.818612148918
2.91858216749	0.927697583084
3.04976708276	1.02947096248
3.19587136722	1.10896772278
3.34121320493	1.18804962954
3.48697076806	1.26735773766
3.63240862032	1.34649188912
3.75818047126	1.45038213555
3.85136108359	1.58803028507
3.98058461554	1.69364291302
4.10908072942	1.79866103339
4.23746614013	1.90358867886
4.36586831354	2.00853002553
4.49427415282	2.11347436955
4.62268032478	2.21841898674
4.75108647561	2.32336358794
4.87949260018	2.42830816895
5.00789872411	2.53325275073
5.13630484742	2.63819733327
5.26471097011	2.74314191658
5.39311709216	2.84808650065
5.52152321359	2.9530310855
5.6499293344	3.0579756711
5.77833545458	3.16292025748
5.90674157413	3.26786484462
6.03514769306	3.37280943253
6.19486879893	3.41704162675
6.34833233887	3.47143846685
6.49473572905	3.55141605077
6.649486602	3.60048140573
6.81696372791	3.60422743288
6.98383764957	3.58693549655
7.15013269965	3.61829692966
7.31169919285	3.64876660953
7.47450581474	3.67947016515
7.63746129434	3.71020179472
7.79890321044	3.67263377348
7.95526529446	3.61501847669
8.11587207714	3.56784477784
8.27994139882	3.54706072293
8.43476463073	3.49613210126
8.57251020371	3.40119350248
8.71477977903	3.31668171854
8.87032427025	3.25526761977
8.98646010082	3.13783113645
9.08737145176	3.00672313564
9.17220283882	2.86247082152
9.23851376757	2.7082459146
9.31398700036	2.56049696666
9.41221751787	2.42653934198
9.51047930012	2.29253908304
9.60855585712	2.1587914187
9.64435114195	1.9969678039
9.65985494627	1.8313943134
9.72263480603	1.67595035149
9.78426700818	1.52334801125
9.84631372376	1.36971933164
9.84120688154	1.20504824791
9.84713335732	1.03944844879
9.87991799678	0.875267767647
9.91238292835	0.712688141948
9.94484786867	0.550108477475
9.97732043554	0.387490625414
9.97815194489	0.224704077718
9.93243002715	0.06570236661
9.93426601898	-0.101824346097
9.93608510365	-0.267808258679
9.9379026186	-0.433648850551
9.93971992269	-0.5994701118
9.94153727386	-0.765295578224
9.9433546308	-0.931121481712
9.91404610201	-1.0912502585
9.87011502275	-1.24860733876
9.85157588301	-1.41261513542
9.83293400112	-1.57753185644
9.81430568049	-1.74232861566
9.79567842608	-1.90711595124
9.77705138913	-2.07190137192
9.75842427357	-2.23668749685
9.73979714113	-2.40147377983
9.72117000968	-2.56626006293
9.70254287773	-2.7310463593
9.68391574676	-2.89583265577
9.66528861677	-3.06061895237
9.64666148777	-3.22540524907
9.6280343605	-3.3901915393
9.60940723346	-3.55497783622
9.59078010741	-3.71976413326
9.57215298308	-3.88455042382
9.55352586049	-4.04933670792
9.53489873813	-4.21412299871
9.51627161676	-4.37890928961
9.49764449562	-4.5436955872
9.47901737622	-4.70848187832
